DP_SECONDARY_ID,Primary Care Service Area (PCSA) Label,Primary Care Service Area ID,State Abbreviation,Total Primary Care Providers (PCPs),Non-Institutionalized Population,Ratio of Non-Institutionalized Population to Total Number of Primary Care Providers,Percent of PCSA in Rural Area,Population Age 0-14 Years,Population Age 15-64 Years,Population Age 65 Years or Greater,Percent of Population Age 0-14 Years,Percent of Population Age 15-64 Years,Percent of Population Age 65 Years or Greater,Population Male,Population Female,Percent of Population Male,Percent of Population Female,Percent of Population Black,Percent of Population Hispanic,Percent of Population Non-Black,Percent of Population Non-Hispanic,Percent of Population Non-White,Percent of Population White,Number of Women of Childbearing Age,Population American Indian and Alaska Native Alone,Population Asian Alone,Population Native Hawaiian and Other Pacific Islander Alone,Families for Whom Poverty Status was Determined,Families with Income Below 1.00 Times the U.S. Federal Poverty Level Percent of Total by Primary Care Service Area,Percent of Population with Known Income Below 1.00 Times the U.S. Poverty Guidelines by Primary Care Service Area,Percent of Population with Known Income Below 2.00 Times the U.S. Poverty Guidelines by Primary Care Service Area,Population Density,Rural Population,Total Population,Preference Index,Localization Index,Number of Primary Care Physicians,Number of Primary Care Physicians, Non-Federal,Number of Specialist Physicians, Non-Federal,Number of OB-GYN Physicians, Non-Federal,Number of Primary Care Physician Assistants,Number of GP/IM/Pediatric Physician Assistants,Number of OB/GYN Physician Assistants,Number of Physician Assistants with Specialty as Geriatrics or Unknown,Number of Dentists, Non-Federal, Full-Time Practice,Number of Dentists, Non-Federal, Part-Time Practice,Primary Care FTE Physicians for MUA or HPSA Purposes,Crude Rate: Primary Care Physicians, Clinically Active,Population Per Clinically Active Primary Care Physician,Number of Federally Qualified Health Center Look Alikes Located in PCSA,Number of Federally Qualified Health Centers Located in PCSA,Number of Tribal Run Sites Located in PCSA,Number of Indian Health Service Sites Located in PCSA,Number of Rural Health Clinics Located in PCSA,
"18015959800","IN01_BRINGHURST","18015959800","IN","2","5919","2,960:1","0.0","1189","3630","959","7.49","62.82","16.60","2859","2919","49.48","50.52","0.28","1.66","99.72","98.34","2.01","97.99","998","5","4","1","1658","105","7.18","25.98","45.7083","5778","5778","0.5526","0.5461","2","2","0","0","0","0","0","0","4","1","2.00","34.6141","2889.0000","","","","",""
"18019050200","IN00_JEFFERSONVILLE","18019050200","IN","39","53701","1,377:1","0.0","10662","38813","7087","6.16","68.62","12.53","27609","28953","48.81","51.19","11.52","4.33","88.48","95.67","17.98","82.02","11398","174","603","21","14132","1152","11.10","30.72","1324.5614","318","56562","0.5574","0.5628","36","35","114","11","3","1","0","2","13","1","47.30","63.6470","1571.1667","0","3","0","0","0"
"18019050503","IN00_CLARKSVILLE","18019050503","IN","12","14542","1,212:1","0.0","2961","9157","2385","6.32","63.14","16.44","6927","7576","47.76","52.24","4.95","12.32","95.05","87.68","15.69","84.31","2824","61","74","8","3690","655","19.75","47.22","1072.3652","100","14503","0.2823","0.2811","12","12","8","0","0","0","0","0","6","2","12.00","82.7415","1208.5833","","","","",""
"18021040600","IN00_CLAY CITY","18021040600","IN","1","3473","3,473:1","0.0","700","2339","614","7.01","64.03","16.81","1756","1897","48.07","51.93","0.05","0.99","99.95","99.01","1.86","98.14","686","11","1","0","1054","60","8.52","32.68","34.1760","3653","3653","0.3247","0.2803","0","0","0","0","1","1","0","0","0","0","0.00","0.0000","0.0000","","","","",""
"18051050300","IN00_OAKLAND CITY","18051050300","IN","0","5084","N/A","99.9","980","3590","937","5.77","65.19","17.01","2698","2809","48.99","51.01","0.27","1.42","99.73","98.58","2.43","97.57","1017","12","20","0","1364","188","18.19","34.66","69.1338","2992","5507","0.3079","0.4366","0","0","0","0","0","0","0","0","1","0","0.00","0.0000","0.0000","","","","",""
"12011061002","FL05_FORT LAUDERDALE","12011061002","FL","108","73770","683:1","0.0","12400","51379","9491","5.81","70.12","12.95","35465","37805","48.40","51.60","18.65","25.77","81.35","74.23","29.82","70.18","15997","235","2769","55","17936","1472","12.30","29.18","3685.6425","0","73270","0.3099","0.3150","89","87","154","26","19","5","0","14","100","13","120.70","121.4685","823.2584","","","","",""
"12017451000","FL00_INVERNESS","12017451000","FL","38","48013","1,264:1","0.0","6294","27472","14723","4.76","56.66","30.36","23573","24916","48.62","51.38","2.87","4.52","97.13","95.48","6.80","93.20","6412","208","487","14","12918","1332","15.34","38.93","210.4281","16102","48489","0.5871","0.5530","36","35","70","4","2","1","0","1","9","1","40.50","74.2436","1346.9167","0","2","0","0","0"
"12017450500","FL00_CRYSTAL RIVER","12017450500","FL","28","19904","711:1","0.0","2496","11531","6080","4.53","57.35","30.24","9752","10355","48.50","51.50","3.16","3.44","96.84","96.56","6.81","93.19","2498","56","247","4","5680","497","14.47","40.60","238.6169","8402","20107","0.5061","0.5534","20","20","63","1","8","6","0","2","7","3","24.00","99.4678","1005.3500","0","1","0","0","0"
"13135050410","GA01_LILBURN","13135050410","GA","11","21164","1,924:1","0.0","6187","16477","1212","7.50","69.01","5.08","11965","11911","50.11","49.89","22.73","44.67","77.27","55.33","60.33","39.67","5737","245","2693","14","5018","801","17.50","45.88","2648.9363","0","23876","0.1375","0.1434","9","9","6","1","2","2","0","0","23","3","11.00","37.6948","2652.8889","","","","",""
"13137000500","GA00_DEMOREST","13137000500","GA","22","43160","1,962:1","81.3","9740","31215","7294","6.67","64.70","15.12","22917","25332","47.50","52.50","3.09","12.19","96.91","87.81","13.79","86.21","9770","202","1016","65","12479","1978","19.57","40.99","141.7736","29671","48249","0.6391","0.6421","22","22","12","4","0","0","0","0","13","2","26.00","45.5968","2193.1364","0","1","0","0","0"
"18011810500","IN00_LEBANON","18011810500","IN","20","25107","1,255:1","24.0","5303","17150","3692","7.27","65.60","14.12","12798","13347","48.95","51.05","0.40","2.34","99.60","97.66","3.27","96.73","4777","52","149","9","7362","767","11.53","28.64","96.0605","10730","26145","0.6698","0.6886","19","19","29","3","1","0","0","1","4","3","23.30","72.6716","1376.0526","0","1","0","0","0"
"18017951200","IN00_LOGANSPORT","18017951200","IN","16","34373","2,148:1","99.9","7485","22353","5340","7.27","63.54","15.18","17607","17571","50.05","49.95","1.62","13.77","98.38","86.23","12.78","87.22","6231","193","408","30","9344","993","15.08","40.24","101.6666","13617","35178","0.7363","0.7095","15","15","31","4","1","1","0","0","7","3","19.50","42.6403","2345.2000","0","2","0","0","0"
"18019050902","IN00_CHARLESTOWN","18019050902","IN","8","17685","2,211:1","0.0","3931","12230","2061","7.83","67.12","11.31","8944","9278","49.08","50.92","1.60","4.27","98.40","95.73","6.40","93.60","3661","39","66","3","5008","510","13.21","31.58","108.7964","9260","18222","0.4287","0.4742","8","8","7","0","0","0","0","0","3","0","7.50","43.9030","2277.7500","0","1","0","0","0"
"18035002500","IN00_GASTON","18035002500","IN","26","31406","1,208:1","0.0","6158","20595","5305","6.85","64.24","16.55","15551","16507","48.51","51.49","2.52","1.62","97.48","98.38","5.90","94.10","5927","73","294","17","9157","976","13.97","35.52","215.6616","9831","32058","0.3048","0.3142","25","25","8","0","1","1","0","0","4","0","28.40","77.9837","1282.3200","","","","",""
"18037953700","IN02_FERDINAND","18037953700","IN","6","6979","1,163:1","99.9","1403","4672","1183","7.48","64.37","16.30","3545","3713","48.84","51.16","0.10","1.61","99.90","98.39","1.68","98.32","1250","6","20","1","1922","56","5.63","19.29","79.2586","7133","7258","0.4493","0.4077","6","5","0","0","0","0","0","0","1","1","5.00","82.6674","1209.6667","","","","",""
"18039000400","IN01_GOSHEN","18039000400","IN","32","48420","1,513:1","0.0","12097","32014","6257","7.58","63.56","12.42","24974","25394","49.58","50.42","1.60","20.76","98.40","79.24","15.76","84.24","10146","198","550","13","12806","1167","13.02","35.49","476.2994","9074","50368","0.7074","0.7374","31","31","106","8","1","1","0","0","21","0","41.10","61.5470","1624.7742","0","3","0","0","0"
"18041954300","IN00_CONNERSVILLE","18041954300","IN","12","23974","1,998:1","100.0","4794","15439","4044","6.78","63.60","16.66","11891","12386","48.98","51.02","1.33","0.92","98.67","99.08","3.07","96.93","4284","32","81","0","6720","801","19.41","43.86","112.9089","8930","24277","0.5656","0.6296","11","10","18","2","1","1","0","0","7","2","11.80","45.3104","2207.0000","","","","",""
"18051050502","IN00_PRINCETON","18051050502","IN","11","19308","1,755:1","99.1","3928","12683","3094","6.69","64.36","15.70","9723","9982","49.34","50.66","2.80","1.57","97.20","98.43","6.13","93.87","3560","50","96","3","4996","385","12.83","29.22","62.1623","11060","19705","0.5776","0.5628","11","11","13","1","0","0","0","0","7","2","11.80","55.8234","1791.3636","","","","",""
"21117061000","KY01_COVINGTON","21117061000","KY","5","23237","4,647:1","0.0","4773","15664","2521","5.67","68.23","10.98","11105","11853","48.37","51.63","12.48","3.21","87.52","96.79","18.83","81.17","4960","61","57","41","5435","1236","26.48","48.37","5342.1773","0","22958","0.2635","0.2700","5","5","7","0","0","0","0","0","3","2","5.00","21.7789","4591.6000","0","6","0","0","0"
"21121930500","KY00_BARBOURVILLE","21121930500","KY","13","22030","1,695:1","99.8","4270","13959","2991","6.72","65.78","14.10","10465","10755","49.32","50.68","1.55","0.82","98.45","99.18","3.23","96.77","4132","42","21","3","5957","1930","38.90","59.30","64.2321","14920","21220","0.6404","0.6247","12","11","5","0","1","1","0","0","7","0","11.00","56.5504","1768.3333","","","","",""
"20049965100","KS00_HOWARD","20049965100","KS","0","2804","N/A","99.9","488","1694","700","5.38","58.78","24.29","1428","1454","49.55","50.45","0.00","2.74","100.00","97.26","4.86","95.14","396","42","12","1","952","142","18.40","49.00","4.4733","2882","2882","0.2571","0.2469","0","0","0","0","0","0","0","0","0","0","0.00","0.0000","0.0000","","","","",""
"20057961800","KS00_DODGE CITY","20057961800","KS","21","32822","1,563:1","64.9","9204","22302","3403","8.05","63.89","9.75","17953","16956","51.43","48.57","2.04","50.80","97.96","49.20","24.28","75.72","6955","334","498","55","7986","1109","16.69","41.68","41.6918","7593","34909","0.7932","0.7588","21","21","22","4","0","0","0","0","7","4","25.90","60.1564","1662.3333","0","2","0","0","0"
"09011690800","CT00_NEW LONDON","09011690800","CT","62","53175","858:1","0.0","10033","41022","7828","5.46","69.67","13.29","29393","29490","49.92","50.08","11.52","17.96","88.48","82.04","29.37","70.63","12743","507","2802","59","13297","1110","11.51","28.52","1522.1472","1289","58883","0.5208","0.5245","58","56","121","11","4","2","0","2","25","10","73.90","98.5004","1015.2241","0","6","0","0","0"
"09011703000","CT00_MYSTIC","09011703000","CT","16","30254","1,891:1","0.0","5553","19447","5432","5.83","63.90","17.85","14831","15601","48.73","51.27","3.57","5.02","96.43","94.98","12.33","87.67","5158","164","1091","22","8659","289","4.62","13.19","588.5236","4800","30432","0.4535","0.4308","16","14","35","7","0","0","0","0","19","2","26.00","52.5762","1902.0000","0","1","0","0","0"
"09011714101","CT00_COLCHESTER","09011714101","CT","14","15731","1,124:1","0.0","3416","10926","1726","8.44","68.00","10.74","7915","8153","49.26","50.74","1.65","3.26","98.35","96.74","6.14","93.86","2989","82","220","1","4559","83","2.57","10.02","328.0316","7301","16068","0.3354","0.3465","13","13","11","0","1","0","0","1","6","1","13.00","80.9061","1236.0000","0","1","0","0","0"
"17031806801","IL00_SKOKIE","17031806801","IL","153","130653","854:1","0.0","25326","87388","22549","6.62","64.61","16.67","64758","70505","47.88","52.12","8.73","11.45","91.27","88.55","38.75","61.25","24504","329","29508","38","33855","2378","9.81","23.64","6882.6167","0","135263","0.4349","0.4487","147","144","274","27","6","1","1","4","123","22","190.90","108.6772","920.1565","0","4","0","0","0"
"17031820400","IL00_SUMMIT ARGO","17031820400","IL","5","6016","1,203:1","0.0","1506","3695","500","8.07","64.81","8.77","2956","2745","51.85","48.15","16.16","69.62","83.84","30.38","50.41","49.59","1217","37","35","1","1334","166","16.41","37.60","5844.7638","0","5701","0.1765","0.2405","4","4","1","0","1","1","0","0","0","0","4.00","70.1631","1425.2500","0","1","0","0","0"
"17033880300","IL00_ROBINSON","17033880300","IL","11","19291","1,754:1","99.4","3287","13194","3336","6.12","66.58","16.83","10287","9530","51.91","48.09","4.71","1.83","95.29","98.17","7.25","92.75","3247","48","103","8","5237","583","16.90","35.97","44.6702","11923","19817","0.6312","0.6330","11","11","9","2","0","0","0","0","6","1","14.40","55.5079","1801.5455","","","","",""
"17043841108","IL00_HANOVER PARK","17043841108","IL","7","10315","1,474:1","0.0","2467","7231","550","8.18","70.56","5.37","5109","5139","49.85","50.15","10.83","32.52","89.17","67.48","40.77","59.23","2391","132","1466","0","2606","244","10.37","26.77","3506.5168","0","10248","0.1450","0.1247","6","6","0","0","1","0","0","1","3","0","5.80","58.5480","1708.0000","0","1","0","0","0"
"17043841801","IL02_WHEATON","17043841801","IL","19","15827","833:1","0.0","3546","11225","1919","8.68","67.26","11.50","8180","8510","49.01","50.99","1.45","5.09","98.55","94.91","8.77","91.23","2779","23","741","8","4570","100","3.82","12.02","1706.5507","0","16690","0.1699","0.1389","18","18","31","2","1","1","0","0","8","1","21.10","107.8490","927.2222","","","","",""
"17043842200","IL00_GLEN ELLYN","17043842200","IL","64","55472","867:1","0.0","12250","36259","6282","7.99","66.18","11.47","26926","27865","49.14","50.86","3.68","12.16","96.32","87.84","20.50","79.50","10167","132","4874","16","14717","538","5.76","18.84","3485.0508","0","54791","0.2378","0.2159","63","63","55","6","1","0","0","1","51","15","72.40","114.9824","869.6984","","","","",""
"17043844702","IL00_HINSDALE","17043844702","IL","241","202096","839:1","0.0","40927","132715","31564","7.42","64.67","15.38","98548","106658","48.02","51.98","3.91","9.07","96.09","90.93","15.17","84.83","35257","358","13113","37","53871","1807","4.65","14.33","2821.4254","179","205206","0.5799","0.6202","232","231","417","37","9","5","1","3","148","55","293.90","113.0571","884.5086","0","4","0","0","0"
"20191962500","KS00_WELLINGTON","20191962500","KS","13","21358","1,643:1","7.7","4671","13594","3299","7.50","63.04","15.30","10759","10805","49.89","50.11","0.99","4.68","99.01","95.32","6.07","93.93","3561","252","54","4","5589","422","10.43","28.75","28.2364","12600","21564","0.5607","0.5874","10","9","2","0","3","3","0","0","7","3","9.10","46.3736","2156.4000","","","","",""
"20193953100","KS00_COLBY","20193953100","KS","10","7107","711:1","100.0","1508","5176","1216","6.47","65.52","15.39","3884","4016","49.16","50.84","0.62","4.68","99.38","95.32","4.95","95.05","1536","36","38","6","1801","69","8.68","32.02","7.3510","2437","7900","0.8369","0.8603","7","7","1","0","3","3","0","0","4","0","7.00","88.6076","1128.5714","","","","",""
"21013960200","KY00_PINEVILLE","21013960200","KY","7","12600","1,800:1","99.9","2123","8771","1855","6.06","68.80","14.55","6435","6314","50.47","49.53","1.36","0.51","98.64","99.49","2.40","97.60","2384","20","11","2","3415","751","24.78","63.25","50.0093","12749","12749","0.4725","0.4435","7","7","5","0","0","0","0","0","3","1","7.80","54.9063","1821.2857","0","7","0","0","0"
"18089040401","IN00_MUNSTER","18089040401","IN","222","413997","1,865:1","0.0","87865","273310","52786","7.71","66.02","12.75","199036","214925","48.08","51.92","28.90","21.75","71.10","78.25","41.68","58.32","82599","1678","5067","87","103777","11239","14.04","32.09","2056.5825","5550","413961","0.7034","0.7060","216","213","392","29","6","2","1","3","150","35","246.10","52.1788","1916.4861","0","12","0","0","0"
"18089043102","IN00_CROWN POINT","18089043102","IN","20","19736","987:1","0.0","3933","13331","3235","6.99","65.03","15.78","9977","10522","48.67","51.33","0.79","6.20","99.21","93.80","4.66","95.34","3672","34","179","4","5365","174","6.09","14.18","1189.8489","1717","20499","0.4225","0.3776","20","20","36","1","0","0","0","0","11","0","21.00","97.5657","1024.9500","","","","",""
"18095012000","IN00_ANDERSON","18095012000","IN","76","104516","1,375:1","0.0","19980","72391","17503","6.39","65.89","15.93","55020","54854","50.08","49.92","9.75","3.16","90.25","96.84","13.89","86.11","20062","277","480","43","27965","3083","15.10","31.99","340.0940","25375","109874","0.7989","0.7854","76","75","133","13","0","0","0","0","38","12","89.30","69.1701","1445.7105","3","9","0","0","0"
"18097310111","IN06_INDIANAPOLIS","18097310111","IN","32","43083","1,346:1","0.0","9345","32432","4585","5.84","69.95","9.89","21631","24731","46.66","53.34","29.22","13.10","70.78","86.90","42.82","57.18","11520","136","962","15","10256","1102","13.48","37.03","3561.9041","0","46362","0.1916","0.2094","31","29","30","5","1","0","0","1","33","3","36.10","66.8651","1495.5484","0","1","0","0","0"
"18097390200","IN10_INDIANAPOLIS","18097390200","IN","4","9998","2,500:1","0.0","2822","7435","1022","8.06","65.92","9.06","5492","5787","48.69","51.31","6.18","4.31","93.82","95.69","12.57","87.43","2407","35","271","1","2683","168","8.19","23.03","984.1571","945","11279","0.2089","0.2085","3","3","0","0","1","0","0","1","5","0","3.20","26.5981","3759.6667","","","","",""
"18099020302","IN00_CULVER","18099020302","IN","2","3038","1,519:1","100.0","529","1907","652","6.99","61.76","21.11","1495","1593","48.41","51.59","0.94","2.01","99.06","97.99","4.70","95.30","490","4","17","0","869","22","5.46","26.33","75.6950","3088","3088","0.5441","0.5417","2","2","0","0","0","0","0","0","2","0","2.00","64.7668","1544.0000","","","","",""
"18101950200","IN00_LOOGOOTEE","18101950200","IN","3","16152","5,384:1","45.5","4499","10358","2036","8.76","61.32","12.05","8537","8356","50.54","49.46","0.15","0.59","99.85","99.41","1.05","98.95","3040","20","20","0","4004","308","12.03","35.76","52.0883","13921","16893","0.5357","0.5065","3","3","1","0","0","0","0","0","2","0","3.00","17.7588","5631.0000","","","","",""
"18109510800","IN00_MARTINSVILLE","18109510800","IN","14","40536","2,895:1","0.0","8243","27359","5525","7.26","66.52","13.43","20593","20534","50.07","49.93","0.16","1.03","99.84","98.97","2.21","97.79","7408","132","134","16","11665","924","11.32","30.38","127.8472","25544","41127","0.4258","0.4575","13","13","20","3","1","0","0","1","10","0","16.00","31.6094","3163.6154","","","","",""
"18113972500","IN00_AVILLA","18113972500","IN","2","11181","5,591:1","100.0","2392","7526","1660","7.67","65.00","14.34","5796","5782","50.06","49.94","0.30","1.74","99.70","98.26","2.19","97.81","2113","18","25","1","3196","164","7.87","27.66","88.8996","11578","11578","0.3137","0.2690","2","2","0","0","0","0","0","0","0","0","2.00","17.2741","5789.0000","","","","",""
"18121030300","IN00_ROCKVILLE","18121030300","IN","12","27907","2,326:1","70.9","5519","19831","4845","6.62","65.68","16.05","14461","15734","47.89","52.11","1.38","1.09","98.62","98.91","2.97","97.03","5898","90","57","9","7885","828","15.74","37.39","48.1860","19431","30195","0.5886","0.5709","12","12","4","1","0","0","0","0","5","2","13.60","39.7417","2516.2500","0","6","0","0","0"
"18127050702","IN00_VALPARAISO","18127050702","IN","46","71097","1,546:1","0.0","14788","51688","9367","6.83","68.15","12.35","37400","38443","49.31","50.69","1.85","5.88","98.15","94.12","6.77","93.23","15172","217","1098","22","18997","1143","9.23","21.52","220.8307","20738","75843","0.6318","0.6191","44","43","86","10","2","1","0","1","48","3","56.60","58.0146","1723.7045","0","5","0","0","0"
"21207960400","KY00_RUSSELL SPRINGS","21207960400","KY","10","17356","1,736:1","99.9","3221","11294","3050","6.01","64.30","17.36","8595","8970","48.93","51.07","0.47","3.33","99.53","96.67","3.54","96.46","3084","45","41","1","4894","962","24.23","45.87","69.2470","17565","17565","0.7177","0.6785","10","10","5","0","0","0","0","0","4","0","10.00","56.9314","1756.5000","0","7","0","0","0"
"21213970400","KY00_FRANKLIN","21213970400","KY","8","16750","2,094:1","99.9","3560","11296","2471","7.02","65.19","14.26","8472","8855","48.89","51.11","9.38","1.88","90.62","98.12","12.75","87.25","3190","41","114","4","4726","583","14.45","36.76","73.9825","7835","17327","0.8217","0.8535","8","8","7","0","0","0","0","0","5","2","6.80","46.1707","2165.8750","","","","",""
"21235920200","KY00_CORBIN","21235920200","KY","24","32053","1,336:1","67.8","7063","22511","5160","7.09","64.81","14.86","16704","18030","48.09","51.91","0.24","0.96","99.76","99.04","2.31","97.69","6652","125","164","2","8798","1857","26.35","53.47","158.2589","17823","34734","0.7454","0.7618","18","17","40","6","6","3","0","3","11","3","24.50","51.8224","1929.6667","0","12","0","0","0"
"22003950200","LA00_OAKDALE","22003950200","LA","7","20715","2,959:1","65.4","4502","15326","3047","6.74","67.00","13.32","12400","10475","54.21","45.79","16.48","1.18","83.52","98.82","20.38","79.62","3854","328","112","5","5817","818","15.62","44.19","24.2095","14997","22875","0.5217","0.5277","7","6","3","0","0","0","0","0","2","1","7.00","30.6011","3267.8571","0","1","0","0","0"
"13031110403","GA02_STATESBORO","13031110403","GA","12","5475","456:1","100.0","434","6309","58","1.12","92.77","0.85","3597","3204","52.89","47.11","34.29","6.94","65.71","93.06","42.79","57.21","2857","21","110","4","289","156","75.76","88.73","4182.5510","0","6801","0.4657","0.6345","9","9","32","8","3","0","3","0","1","0","16.80","132.3335","755.6667","0","1","0","0","0"
"13051011104","GA02_SAVANNAH","13051011104","GA","21","27939","1,330:1","0.0","4460","18602","3898","5.79","69.00","14.46","13070","13890","48.48","51.52","4.89","2.79","95.11","97.21","10.68","89.32","5069","68","887","5","7283","160","5.39","16.20","493.3924","1218","26960","0.3207","0.3154","15","15","10","1","6","3","0","3","5","1","17.70","55.6380","1797.3333","","","","",""
"13063040522","GA00_RIVERDALE","13063040522","GA","89","138075","1,551:1","0.0","33845","97799","8792","7.67","69.64","6.26","66503","73933","47.35","52.65","72.88","10.41","27.12","89.59","85.45","14.55","34138","421","6231","56","31193","4387","16.89","41.50","2474.0500","0","140436","0.3235","0.3320","86","86","163","13","3","2","0","1","37","5","103.20","61.2379","1632.9767","0","2","0","0","0"
"13065970100","GA00_HOMERVILLE","13065970100","GA","7","13019","1,860:1","62.5","2999","8596","1601","7.03","65.14","12.13","6353","6843","48.14","51.86","30.95","5.01","69.05","94.99","36.22","63.78","2634","63","23","5","3249","591","22.98","51.76","10.2685","6057","13196","0.3006","0.2898","3","3","3","0","4","1","0","3","2","0","3.10","22.7342","4398.6667","","","","",""
"17109010100","IL00_PRAIRIE CITY","17109010100","IL","1","3850","3,850:1","99.9","742","2369","671","6.61","62.64","17.74","1843","1939","48.73","51.27","0.42","1.06","99.58","98.94","2.49","97.51","655","10","2","0","1124","110","17.12","34.26","104.3539","737","3782","0.3787","0.3044","1","1","0","0","0","0","0","0","1","0","1.00","26.4410","3782.0000","","","","",""
"17111870803","IL01_CRYSTAL LAKE","17111870803","IL","39","57124","1,465:1","0.0","11548","39929","6427","7.45","68.96","11.10","28846","29058","49.82","50.18","0.59","8.89","99.41","91.11","6.85","93.15","10955","134","646","13","15740","799","6.55","16.98","811.9429","3312","57904","0.3892","0.3830","38","38","72","5","1","0","0","1","35","11","44.30","65.6259","1523.7895","","","","",""
"17119404000","IL00_GRANITE CITY","17119404000","IL","27","54150","2,006:1","0.0","10343","35808","7587","6.43","66.63","14.12","26143","27595","48.65","51.35","11.77","5.18","88.23","94.82","16.94","83.06","10726","184","286","19","14816","2074","16.27","38.23","735.6490","671","53738","0.5416","0.5384","26","26","34","3","1","1","0","0","14","4","30.30","48.3829","2066.8462","0","3","0","0","0"
"17121952000","IL00_SALEM","17121952000","IL","9","20715","2,302:1","100.0","3992","13381","3720","6.57","63.44","17.64","10397","10696","49.29","50.71","0.74","0.89","99.26","99.11","2.74","97.26","3612","56","109","3","5828","603","15.40","37.07","41.9776","12793","21093","0.5809","0.6037","9","9","8","2","0","0","0","0","4","0","11.00","42.6682","2343.6667","0","1","0","0","0"
"17135957700","IL00_LITCHFIELD","17135957700","IL","20","25038","1,252:1","70.7","4902","16814","4518","6.27","64.09","17.22","12871","13363","49.06","50.94","0.35","1.00","99.65","99.00","2.10","97.90","4494","55","88","12","7365","856","14.40","32.87","53.4953","13688","26234","0.6883","0.6775","12","12","5","0","8","8","0","0","7","0","12.00","45.7422","2186.1667","0","2","0","0","0"
"20069962700","KS00_MONTEZUMA","20069962700","KS","1","3123","3,123:1","100.0","716","1846","418","8.39","61.95","14.03","1458","1522","48.93","51.07","0.47","10.10","99.53","89.90","4.73","95.27","568","15","2","0","872","30","6.56","30.93","5.1785","2980","2980","0.5216","0.4436","1","1","0","0","0","0","0","0","0","0","1.00","33.5570","2980.0000","","","","",""
"20077961600","KS00_HARPER","20077961600","KS","8","5785","723:1","100.0","1166","3561","1307","6.55","59.02","21.66","2985","3049","49.47","50.53","0.36","4.94","99.64","95.06","5.35","94.65","903","69","5","13","1791","157","12.24","40.02","7.5306","6034","6034","0.6401","0.6229","3","3","1","0","5","5","0","0","1","1","3.10","49.7183","2011.3333","","","","",""
"20087020300","KS00_OSKALOOSA","20087020300","KS","1","5786","5,786:1","0.0","1129","3703","831","7.42","65.39","14.67","2875","2788","50.77","49.23","0.42","1.61","99.58","98.39","3.71","96.29","958","53","13","2","1821","75","5.95","23.54","35.0864","5663","5663","0.3695","0.3927","0","0","1","0","1","1","0","0","2","0","1.10","0.0000","0.0000","","","","",""
"20091052607","KS00_SHAWNEE","20091052607","KS","29","46534","1,605:1","1.8","12378","32515","4571","8.39","65.73","9.24","24467","24997","49.46","50.54","3.17","5.18","96.83","94.82","9.34","90.66","9788","258","816","31","12935","365","4.07","12.84","248.3414","14146","49464","0.2476","0.2363","27","27","33","12","2","1","0","1","12","1","41.00","54.5852","1832.0000","","","","",""
"13233010700","GA00_ROCKMART","13233010700","GA","6","16417","2,736:1","100.0","3698","10945","2137","7.59","65.23","12.74","8232","8548","49.06","50.94","14.26","2.77","85.74","97.23","18.18","81.82","3251","35","107","1","4426","612","13.09","40.65","135.0221","9319","16780","0.2801","0.3040","4","4","2","0","2","2","0","0","1","1","4.00","23.8379","4195.0000","","","","",""
"13235950200","GA00_HAWKINSVILLE","13235950200","GA","9","15047","1,672:1","0.0","3244","13301","2825","5.61","68.67","14.58","9641","9729","49.77","50.23","37.90","4.33","62.10","95.67","41.83","58.17","3678","51","132","8","4132","421","14.37","42.66","41.1930","11965","19370","0.5447","0.5221","9","9","3","0","0","0","0","0","1","1","9.00","46.4636","2152.2222","0","2","0","0","0"
"21037053100","KY00_NEWPORT","21037053100","KY","26","18939","728:1","0.0","3757","14230","3065","6.17","67.59","14.56","10137","10915","48.15","51.85","1.27","0.82","98.73","99.18","3.87","96.13","4213","27","225","0","5041","375","9.58","24.11","534.0459","4042","21052","0.2809","0.2721","24","23","1","0","2","2","0","0","5","2","24.00","114.0034","877.1667","","","","",""
"21043960200","KY00_OLIVE HILL","21043960200","KY","5","12429","2,486:1","99.8","2496","8330","1892","6.64","65.50","14.88","6407","6311","50.38","49.62","0.16","0.83","99.84","99.17","1.42","98.58","2358","40","7","2","3363","500","21.62","53.99","53.8736","12718","12718","0.4290","0.4028","2","2","1","0","3","2","0","1","1","1","2.90","15.7257","6359.0000","","","","",""
"12101030800","FL01_NEW PORT RICHEY","12101030800","FL","82","91114","1,111:1","0.0","14594","56713","20741","5.20","61.61","22.53","44487","47561","48.33","51.67","3.09","10.33","96.91","89.67","10.19","89.81","15462","411","1468","48","23405","3289","17.20","44.05","2912.3476","110","92048","0.4808","0.5124","77","77","118","3","5","3","0","2","35","10","82.00","83.6520","1195.4286","","","","",""
"12103026814","FL00_SAFETY HARBOR","12103026814","FL","143","165469","1,157:1","0.0","23917","104871","37819","5.65","62.95","22.70","78391","88216","47.05","52.95","3.24","7.90","96.76","92.10","9.74","90.26","26663","385","4561","75","45073","2311","7.69","22.56","2224.7328","2270","166607","0.6141","0.6161","134","132","250","17","9","4","0","5","109","22","154.80","80.4288","1243.3358","0","1","0","0","0"
"12103025900","FL00_CLEARWATER","12103025900","FL","176","142357","809:1","0.0","20597","91408","32149","4.82","63.41","22.30","69478","74676","48.20","51.80","8.82","11.56","91.18","88.44","16.91","83.09","23986","519","3026","185","35731","3428","14.46","33.63","3851.1132","0","144154","0.5251","0.5298","165","163","325","28","11","6","0","5","71","14","195.90","114.4609","873.6606","0","3","0","0","0"
